model,rep,method,alpha,penalize_diag,target,lambda,edges,F1,MCC,TP,TN,FP,FN,KL,L2,SP,PRAUC,ROCAUC
7,1,gelnet,0.8,TRUE,None,0.5623413251903491,192,0.611336032388664,NA,151,4607,41,151,103.71875548564871,53.46802266571931,13.90858512599408,0.6800203757819361,0.7468914209344473
7,1,gelnet,0.2,TRUE,Identity,1,1354,0.3528700906344411,NA,292,3587,1061,10,28.00108107268835,50.165579116209855,13.488259771671746,0.7563623218965833,0.9538846017941206
7,1,gelnet,0.35,TRUE,Identity,1,531,0.5786314525810324,NA,241,4358,290,61,70.98089802226599,50.3645248411927,13.527407168166135,0.7312925684686955,0.8849280755947156
7,1,gelnet,0.5,TRUE,Identity,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.95288655475812,50.69667925608894,13.55750870578182,0.6578085402123303,0.7081807599366244
7,1,gelnet,0.65,TRUE,Identity,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,76.36234295048274,50.59530827279564,13.53959527594775,0.6683954470637339,0.7275154306915458
7,1,gelnet,0.8,TRUE,Identity,0.5623413251903491,191,0.6125760649087221,NA,151,4608,40,151,75.94506823747193,50.50814454207229,13.525860774563576,0.6843796390784948,0.7470506434441646
7,1,gelnet,0.2,TRUE,vIdentity,1,1354,0.3528700906344411,NA,292,3587,1061,10,28.00108107268835,50.165579116209855,13.488259771671746,0.7563623218965833,0.9538846017941206
7,1,gelnet,0.35,TRUE,vIdentity,1,531,0.5786314525810324,NA,241,4358,290,61,70.98089802226599,50.3645248411927,13.527407168166135,0.7312925684686955,0.8849280755947156
7,1,gelnet,0.5,TRUE,vIdentity,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.95288655475812,50.69667925608894,13.55750870578182,0.6578085402123303,0.7081807599366244
7,1,gelnet,0.65,TRUE,vIdentity,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,76.36234295048274,50.59530827279564,13.53959527594775,0.6683954470637339,0.7275154306915458
7,1,gelnet,0.8,TRUE,vIdentity,0.5623413251903491,191,0.6125760649087221,NA,151,4608,40,151,75.94506823747193,50.50814454207229,13.525860774563576,0.6843796390784948,0.7470506434441646
7,1,gelnet,0.2,TRUE,Eigenvalue,1,1862,0.2754158964879852,NA,298,3084,1564,4,141.70379740263962,31.682783177476132,10.739676146447852,0.7259580971181506,0.9582495070157642
7,1,gelnet,0.35,TRUE,Eigenvalue,1,610,0.5416666666666666,NA,247,4285,363,55,55.5740911414201,32.26175576900614,10.804489195400324,0.6980178062695178,0.8906347955682711
7,1,gelnet,0.5,TRUE,Eigenvalue,0.9440608762859236,160,0.5627705627705628,NA,130,4618,30,172,56.43509922129297,33.263805575792105,10.88900797118442,0.6542087812217945,0.7128373949915081
7,1,gelnet,0.65,TRUE,Eigenvalue,0.707945784384138,177,0.5803757828810021,NA,139,4610,38,163,44.684406170350826,34.07553136417127,11.118307449194711,0.6608799859100057,0.7272350993377483
7,1,gelnet,0.8,TRUE,Eigenvalue,0.5623413251903491,185,0.6119096509240246,NA,149,4612,36,153,36.63385429398994,36.05783317821265,11.4697159314859,0.6861574271043661,0.7440029750031345
7,1,gelnet,0.2,TRUE,MSC,1,1367,0.3499101258238466,NA,292,3573,1075,10,22.253281225389912,45.489047546184096,12.926568415212431,0.7322834231602344,0.9517666218326476
7,1,gelnet,0.35,TRUE,MSC,1,553,0.5637426900584795,NA,241,4336,312,61,45.025697435802726,45.53605396812995,12.894421763978682,0.7123303376899783,0.8835488595821317
7,1,gelnet,0.5,TRUE,MSC,0.9440608762859236,156,0.5633187772925764,NA,129,4621,27,173,55.614108746734075,45.98318822141077,12.937444477563409,0.6579348773201684,0.7113994055692971
7,1,gelnet,0.65,TRUE,MSC,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,53.4037365465696,45.67204393147571,12.890666846869332,0.6660747104485875,0.7274591506992968
7,1,gelnet,0.8,TRUE,MSC,0.5623413251903491,184,0.6090534979423868,NA,148,4612,36,154,51.83274368881564,45.38825090889067,12.851404057834294,0.6842136770696625,0.7423551823186787
7,1,gelnet,0.2,TRUE,Regression,1,1921,0.2699055330634278,NA,300,3027,1621,2,71.48403429931125,24.07669837269931,7.221710302945985,0.7043679828572912,0.9583991120584514
7,1,gelnet,0.35,TRUE,Regression,1,618,0.5369565217391304,NA,247,4277,371,55,36.67230355722725,24.64273760667612,7.2963881203691665,0.6815549369378994,0.8896360038070921
7,1,gelnet,0.5,TRUE,Regression,0.9440608762859236,160,0.5627705627705628,NA,130,4618,30,172,67.12713405987435,25.952830673770805,7.232044396024446,0.6515344080598683,0.7127782653793984
7,1,gelnet,0.65,TRUE,Regression,0.707945784384138,180,0.5767634854771784,NA,139,4607,41,163,56.06626556629686,27.217295629907696,7.696426207422121,0.6517323442663686,0.7269276965952741
7,1,gelnet,0.8,TRUE,Regression,0.5623413251903491,189,0.6109979633401222,NA,150,4609,39,152,31.095627049272423,30.504436428934387,8.402724210995148,0.6747966147357208,0.7452610821716383
7,1,gelnet,0.2,TRUE,TrueDiag,1,2083,0.25157232704402516,NA,300,2865,1783,2,108.15957260191584,19.693901963964056,4.965168112748785,0.7039654750355443,0.9576140417868256
7,1,gelnet,0.35,TRUE,TrueDiag,1,620,0.5357917570498916,NA,247,4275,373,55,61.29339286839462,20.40791627450035,5.040453089347153,0.6824796733368641,0.8896431278567438
7,1,gelnet,0.5,TRUE,TrueDiag,0.9440608762859236,160,0.5627705627705628,NA,130,4618,30,172,84.50430228975227,22.196787893310063,5.180104080238465,0.6516367479392076,0.7127796901893287
7,1,gelnet,0.65,TRUE,TrueDiag,0.707945784384138,180,0.5767634854771784,NA,139,4607,41,163,65.49382630752106,22.282619906334016,5.652637048988914,0.6513177792970966,0.7269141609009357
7,1,gelnet,0.8,TRUE,TrueDiag,0.5623413251903491,192,0.611336032388664,NA,151,4607,41,151,45.23327856036599,25.8103570394992,6.922315091693593,0.6732933276173754,0.7467553515860983
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,1,gelnet,0.2,FALSE,None,1,1330,0.35784313725490197,NA,292,3610,1038,10,23.2102723085991,48.3249841920443,13.135017882715111,0.7531981960062216,0.9537841526940306
7,1,gelnet,0.35,FALSE,None,1,532,0.5779376498800959,NA,241,4357,291,61,69.231812241895625,49.79227113932913,13.398628970653249,0.7266065023791174,0.8846627047451869
7,1,gelnet,0.5,FALSE,None,0.9440608762859236,154,0.5570175438596491,NA,127,4621,27,175,76.10051968912839,50.57049006092317,13.539953441246409,0.6573966726301287,0.7081729234820074
7,1,gelnet,0.65,FALSE,None,0.707945784384138,174,0.5840336134453782,NA,139,4613,35,163,74.92793935832879,50.380980550207894,13.507266650136977,0.6681266915383107,0.7275097314518244
7,1,gelnet,0.8,FALSE,None,0.5623413251903491,190,0.6138211382113821,NA,151,4609,39,151,73.85457335277852,50.19062433665765,13.47547129302744,0.6848410485175838,0.7470937439445579
7,2,glasso,0.2,TRUE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,90.37800791817156,43.991779395518,15.158932793195882,0.6902330322054536,0.7278190547571719
7,2,glasso,0.35,TRUE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,90.37800791817156,43.991779395518,15.158932793195882,0.6902330322054536,0.7278190547571719
7,2,glasso,0.5,TRUE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,90.37800791817156,43.991779395518,15.158932793195882,0.6902330322054536,0.7278190547571719
7,2,glasso,0.65,TRUE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,90.37800791817156,43.991779395518,15.158932793195882,0.6902330322054536,0.7278190547571719
7,2,glasso,0.8,TRUE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,90.37800791817156,43.991779395518,15.158932793195882,0.6902330322054536,0.7278190547571719
7,2,glasso,0.2,TRUE,Identity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.35,TRUE,Identity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.5,TRUE,Identity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.65,TRUE,Identity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.8,TRUE,Identity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.2,TRUE,vIdentity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.35,TRUE,vIdentity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.5,TRUE,vIdentity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.65,TRUE,vIdentity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.8,TRUE,vIdentity,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,66.8067828323477,41.39663043605447,14.833959681770816,0.691399118021999,0.727846210664668
7,2,glasso,0.2,TRUE,Eigenvalue,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.35,TRUE,Eigenvalue,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.5,TRUE,Eigenvalue,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.65,TRUE,Eigenvalue,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.8,TRUE,Eigenvalue,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.2,TRUE,MSC,0.4466835921509635,164,0.5975103734439834,NA,144,4612,20,174,47.8361790523403,37.67736058976474,14.402640279270685,0.690378534227017,0.7247870976852304
7,2,glasso,0.35,TRUE,MSC,0.4466835921509635,164,0.5975103734439834,NA,144,4612,20,174,47.8361790523403,37.67736058976474,14.402640279270685,0.690378534227017,0.7247870976852304
7,2,glasso,0.5,TRUE,MSC,0.4466835921509635,164,0.5975103734439834,NA,144,4612,20,174,47.8361790523403,37.67736058976474,14.402640279270685,0.690378534227017,0.7247870976852304
7,2,glasso,0.65,TRUE,MSC,0.4466835921509635,164,0.5975103734439834,NA,144,4612,20,174,47.8361790523403,37.67736058976474,14.402640279270685,0.690378534227017,0.7247870976852304
7,2,glasso,0.8,TRUE,MSC,0.4466835921509635,164,0.5975103734439834,NA,144,4612,20,174,47.8361790523403,37.67736058976474,14.402640279270685,0.690378534227017,0.7247870976852304
7,2,glasso,0.2,TRUE,Regression,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.35,TRUE,Regression,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.5,TRUE,Regression,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.65,TRUE,Regression,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.8,TRUE,Regression,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.2,TRUE,TrueDiag,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.35,TRUE,TrueDiag,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.5,TRUE,TrueDiag,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.65,TRUE,TrueDiag,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.8,TRUE,TrueDiag,0.4216965034285822,198,0.6550387596899225,NA,169,4603,29,149,49.99522515501269,33.610646679810294,13.716965285296231,0.7197764362011587,0.7635185502004106
7,2,glasso,0.2,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.35,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.5,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.65,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.8,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.2,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.35,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.5,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.65,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.8,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.2,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.35,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
7,2,glasso,0.5,FALSE,None,0.4466835921509635,167,0.6020618556701031,NA,146,4611,21,172,65.67787703816984,41.229114509164475,14.809402290752642,0.691356504203188,0.7278455317669806
